Loan_ID,Gender,Married,Dependents,Education,Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP104309,Male,Yes,0,Graduate,No,51120,10998,70000,360,1,Urban,Y
LP104310,Male,Yes,0,Not Graduate,No,125570,6746,60900,360,1,Rural,Y
LP104311,Female,Yes,0,Graduate,,33630,48995,58600,360,1,Semiurban,Y
LP104312,Female,Yes,0,Graduate,No,36750,0,70000,360,1,Semiurban,Y
LP104313,Male,No,0,Graduate,,40390,8489,70000,360,1,Semiurban,Y
LP104314,Male,Yes,1,Graduate,No,27590,14436,68900,360,1,Urban,Y
LP104315,Female,Yes,0,Graduate,No,31550,39010,64800,360,0,Semiurban,N
LP104316,Female,Yes,0,Not Graduate,,46790,0,70000,360,1,Rural,N
LP104317,Male,Yes,0,Graduate,No,22080,20962,57100,360,1,Urban,Y
LP104318,Male,Yes,2,Graduate,No,45550,35835,70000,360,0,Semiurban,N
LP104319,Male,No,1,Graduate,No,74140,9833,70000,360,1,Semiurban,Y
LP104320,Male,Yes,0,Not Graduate,,25270,8502,56500,360,1,Urban,N
LP104321,Male,Yes,0,Graduate,No,32770,23918,64400,360,,Semiurban,N
LP104322,Male,No,3+,Graduate,Yes,56770,0,70000,360,1,Rural,Y
LP104323,Male,Yes,0,Graduate,No,35180,14923,62000,360,1,Urban,Y
LP104324,Male,Yes,0,Graduate,No,38980,10954,70000,360,1,Semiurban,Y
LP104325,Male,No,3+,Graduate,No,93230,0,70000,360,1,Urban,Y
LP104326,Male,No,0,Not Graduate,No,17660,20200,70000,360,1,Semiurban,N
LP104327,Male,No,0,Graduate,No,90500,18154,67300,360,,Semiurban,Y
LP104328,Male,Yes,0,Not Graduate,No,33420,0,70000,360,1,Semiurban,Y
LP104329,Male,Yes,0,Graduate,No,30990,16226,70000,360,1,Semiurban,Y
LP104330,Male,Yes,0,Graduate,No,67530,0,62700,360,1,Rural,Y
LP104331,,Yes,0,Graduate,No,13450,45372,69300,360,1,Rural,Y
LP104332,Male,Yes,0,Graduate,No,19180,15407,70000,360,1,Urban,Y
LP104333,Male,Yes,0,Graduate,Yes,30010,25738,70000,360,1,Semiurban,Y
LP104334,Male,Yes,1,Not Graduate,No,17730,23858,70000,360,1,Semiurban,Y
LP104335,Male,Yes,0,Graduate,No,90530,7980,70000,360,1,Urban,Y
LP104336,Male,Yes,3+,Graduate,No,39650,12154,68200,360,1,Rural,Y
LP104337,Female,No,0,Graduate,No,44100,18289,60000,360,1,Urban,Y
LP104338,Female,No,2,Not Graduate,No,27280,24229,56400,180,1,Urban,N
LP104339,Male,No,3+,Not Graduate,No,82000,0,66900,360,1,Semiurban,Y
LP104340,Male,Yes,2,Not Graduate,No,33410,0,44100,84,0,Urban,N
LP104341,Female,Yes,2,Graduate,Yes,50330,8322,70000,360,1,Semiurban,Y
LP104342,Male,Yes,2,Graduate,Yes,23670,24005,70000,360,1,Urban,N
LP104343,Male,No,0,Graduate,No,71000,22381,70000,360,,Semiurban,N
LP104344,Male,No,0,Graduate,No,31620,18073,65100,180,0,Semiurban,N
LP104345,Male,Yes,0,Graduate,No,20740,25986,58200,360,1,Urban,N
LP104346,Male,Yes,1,Graduate,No,54150,13785,66200,240,,Urban,N
LP104347,Male,No,2,Not Graduate,No,29460,0,64100,360,1,Urban,N
LP104348,Male,Yes,0,Graduate,Yes,41030,13913,70000,360,1,Urban,Y
LP104349,Male,Yes,0,Graduate,No,35340,0,10700,12,1,Urban,Y
LP104350,Male,Yes,3+,Not Graduate,No,93660,15590,59900,360,1,Urban,Y
LP104351,Female,Yes,0,Graduate,No,30980,12260,70000,360,1,Urban,Y
LP104352,Male,No,3+,Not Graduate,No,50890,0,63700,360,1,Urban,Y
LP104353,Male,Yes,3+,Graduate,No,33550,12246,69700,360,1,Rural,Y
LP104354,Female,No,,Not Graduate,No,65980,42376,64500,360,1,Urban,Y
LP104355,Male,Yes,0,Graduate,No,27780,5900,70000,360,1,Rural,Y
LP104356,Male,Yes,0,Not Graduate,No,57290,11990,59700,300,1,Semiurban,Y
LP104357,Male,Yes,1,Graduate,Yes,214690,5544,56200,360,1,Semiurban,Y
LP104358,Male,No,0,Graduate,No,54400,8742,69500,360,1,Semiurban,Y
LP104359,Male,Yes,2,Graduate,No,50580,18236,70000,360,1,Semiurban,Y
LP104360,Male,Yes,0,Graduate,No,75370,14163,70000,360,1,Semiurban,Y
LP104361,Male,Yes,1,Graduate,No,49580,19266,60200,360,1,Urban,Y
LP104362,Female,Yes,0,Graduate,No,189700,59187,56800,360,1,Semiurban,Y
LP104363,Male,No,3+,Graduate,No,18000,0,60400,360,1,Urban,Y
LP104364,Male,No,1,Graduate,No,75380,19249,70000,360,0,Rural,N
LP104365,Male,Yes,2,Not Graduate,No,24290,0,70000,360,1,Semiurban,Y
LP104366,Male,Yes,1,Graduate,No,20000,16141,70000,360,1,Urban,N
LP104367,Male,No,2,Graduate,No,55120,0,58600,360,,Urban,N
LP104368,Female,No,0,Not Graduate,No,123750,44769,57000,360,1,Urban,Y
LP104369,Male,No,0,Not Graduate,No,18940,17950,70000,360,1,Urban,N
LP104370,Female,No,1,Graduate,No,63010,22489,56600,360,1,Urban,Y
LP104371,Male,No,,Graduate,No,54260,14046,67300,360,1,Rural,Y
LP104372,Female,Yes,1,Graduate,No,11270,0,61900,360,,Semiurban,N
LP104373,Male,Yes,3+,Graduate,No,39810,23497,70000,360,1,Rural,Y
LP104374,Female,Yes,0,Graduate,No,43670,37951,67200,360,1,Semiurban,Y
LP104375,Male,Yes,1,Graduate,,22480,0,70000,360,1,Rural,N
LP104376,Male,Yes,3+,Graduate,No,49440,36978,66800,360,1,Rural,Y
LP104377,Male,No,3+,Not Graduate,Yes,16350,21903,70000,360,0,Rural,N
LP104378,Male,Yes,0,Not Graduate,,29010,0,70000,180,1,Semiurban,N
LP104379,Male,No,3+,Graduate,,35090,0,65000,,1,Urban,Y
LP104380,Female,Yes,0,Graduate,No,164580,13497,59800,360,0,Rural,N
LP104381,Female,No,0,Graduate,No,89060,18455,70000,360,1,Rural,Y
LP104382,Male,Yes,0,Graduate,No,22320,9425,70000,360,1,Rural,Y
LP104383,Male,Yes,0,Graduate,No,200820,9075,70000,360,1,Rural,Y
LP104384,Male,No,2,Graduate,No,49130,0,58300,360,1,Urban,Y
LP104385,Male,Yes,1,Graduate,No,176330,0,65800,360,1,Urban,Y
LP104386,Male,Yes,0,Graduate,No,16740,12041,70000,180,,Semiurban,N
LP104387,Male,Yes,0,Not Graduate,Yes,62310,10036,56100,360,1,Rural,Y
LP104388,Male,Yes,0,Graduate,No,29540,23857,70000,360,1,Semiurban,Y
LP104389,Male,No,0,Not Graduate,No,51790,15548,67200,360,1,Semiurban,Y
LP104390,Male,Yes,,Not Graduate,No,93340,0,70000,360,1,Urban,Y
LP104391,Male,Yes,3+,Graduate,No,69050,51325,70000,360,0,Semiurban,N
LP104392,Male,Yes,0,Graduate,No,56560,19030,65900,360,1,Semiurban,Y
LP104393,Female,No,0,Graduate,Yes,25300,0,70000,360,1,Urban,Y
LP104394,Male,Yes,1,Not Graduate,No,81170,24738,70000,360,1,Rural,Y
LP104395,Male,No,0,Not Graduate,Yes,171720,0,70000,360,1,Rural,Y
LP104396,Male,Yes,0,Graduate,No,68410,26712,70000,360,1,Rural,Y
LP104397,Male,Yes,1,Graduate,No,18510,33988,63700,180,,Semiurban,Y
LP104398,Male,Yes,1,Graduate,No,23230,14360,70000,360,1,Rural,Y
LP104399,Male,No,1,Graduate,No,40740,59873,70000,360,0,Semiurban,N
LP104400,Male,Yes,0,Graduate,No,147560,0,70000,180,1,Semiurban,Y
LP104401,Male,Yes,2,Graduate,No,192260,0,70000,360,,Semiurban,Y
LP104402,Female,Yes,,Graduate,No,33520,0,67700,360,0,Rural,N
LP104403,Male,No,0,Graduate,No,46300,0,70000,180,1,Semiurban,Y
LP104404,Female,No,0,Not Graduate,No,54280,14916,70000,360,1,Urban,Y
LP104405,Male,No,1,Graduate,No,81660,0,70000,360,0,Semiurban,N
LP104406,Female,No,2,Graduate,No,153370,0,70000,360,1,Rural,Y
LP104407,Male,No,1,Graduate,No,180090,26961,62100,360,1,Rural,Y
LP104408,Female,No,0,Graduate,No,44010,0,70000,360,1,Semiurban,Y
LP104409,Male,Yes,1,Not Graduate,Yes,53100,12484,70000,360,1,Urban,Y
LP104410,Male,No,1,Graduate,,28320,0,59100,360,1,Semiurban,Y
LP104411,Male,Yes,2,Graduate,No,22190,23536,70000,360,1,Rural,Y
LP104412,Male,Yes,0,Not Graduate,No,51690,23795,59900,360,1,Urban,N
LP104413,Male,Yes,2,Graduate,No,77350,18020,69400,360,1,Semiurban,Y
LP104414,Male,Yes,0,Graduate,Yes,49190,9392,57300,360,1,Semiurban,Y
LP104415,Male,Yes,0,Not Graduate,Yes,30580,27444,63000,360,1,Urban,Y
LP104416,Male,Yes,2,Graduate,No,53350,15157,70000,360,1,Urban,Y
LP104417,Male,No,1,Graduate,No,35250,0,70000,180,1,Urban,Y
LP104418,Male,Yes,0,Graduate,Yes,18380,14594,65100,360,0,Urban,N
LP104419,Male,Yes,0,Graduate,No,54350,25533,65400,360,1,Urban,Y
LP104420,Male,No,0,Graduate,No,45610,18629,57600,360,1,Rural,Y
LP104421,Male,Yes,2,Not Graduate,Yes,36520,12166,60600,360,0,Semiurban,N
LP104422,Male,No,0,Graduate,No,49860,0,70000,360,1,Semiurban,Y
LP104423,Male,Yes,3+,Graduate,No,44000,24289,70000,360,1,Urban,Y
LP104424,Female,No,3+,Not Graduate,No,97430,4967,70000,360,1,Semiurban,Y
LP104425,Male,No,0,Not Graduate,No,59650,0,68400,360,,Rural,N
LP104426,Male,No,2,Graduate,No,100230,10774,70000,360,1,Urban,Y
LP104427,Male,No,,Graduate,No,49740,14291,57300,360,,Urban,N
LP104428,Male,Yes,0,Graduate,No,252340,26181,63400,360,1,Urban,Y
LP104429,Male,No,0,Graduate,No,49520,7967,56600,60,1,Semiurban,Y
LP104430,Female,No,1,Graduate,No,276440,21149,56900,480,1,Urban,Y
LP104431,Male,Yes,3+,Graduate,No,30830,0,70000,360,0,Rural,N
LP104432,Male,No,0,Graduate,No,38830,6228,70000,360,1,Urban,Y
LP104433,Male,Yes,2,Graduate,No,43760,9749,70000,360,1,Rural,Y
LP104434,Male,No,2,Graduate,No,59330,0,70000,360,1,Urban,Y
LP104435,Female,Yes,0,Graduate,No,18350,0,66700,360,1,Rural,Y
LP104436,Female,Yes,,Graduate,No,60070,0,67200,360,,Rural,N
LP104437,Male,Yes,1,Graduate,Yes,27430,0,67900,180,1,Rural,Y
LP104438,Male,No,0,Graduate,Yes,72600,0,70000,360,1,Semiurban,Y
LP104439,Male,No,0,Graduate,No,28600,6491,68900,360,1,Urban,Y
LP104440,Male,No,0,Graduate,No,22020,0,70000,360,1,Rural,Y
LP104441,Female,Yes,0,Graduate,No,63490,16466,60700,360,1,Urban,Y
LP104442,Male,Yes,0,Graduate,No,96140,0,70000,180,1,Urban,Y
LP104443,Female,Yes,3+,Graduate,No,39120,0,67100,,1,Urban,Y
LP104444,Male,No,2,Graduate,No,45630,0,70000,360,1,Semiurban,Y
LP104445,Male,No,0,Graduate,,60190,43118,70000,360,1,Rural,Y
LP104446,Male,Yes,1,Graduate,No,30960,8160,59700,360,1,Semiurban,Y
LP104447,Female,Yes,2,Not Graduate,No,30220,0,62400,360,1,Rural,N
LP104448,Male,Yes,1,Graduate,No,40930,0,57300,360,,Rural,N
LP104449,Male,Yes,0,Graduate,No,74930,10181,70000,360,1,Semiurban,Y
LP104450,Male,Yes,0,Graduate,No,42500,17560,61700,360,0,Semiurban,N
LP104451,Male,Yes,3+,Graduate,No,36950,11470,65700,360,0,Semiurban,N
LP104452,Male,Yes,3+,Graduate,No,32820,10384,63000,360,1,Urban,Y
LP104453,Male,Yes,0,Graduate,No,54340,33649,69800,360,1,Semiurban,Y
LP104454,Female,Yes,0,Graduate,No,15860,10351,70000,360,1,Urban,Y
LP104455,Male,Yes,,Graduate,Yes,18560,0,70000,360,1,Urban,Y
LP104456,Male,Yes,1,Not Graduate,No,27170,17198,70000,360,1,Urban,Y
LP104457,Male,Yes,1,Graduate,No,18960,0,64500,360,0,Urban,N
LP104458,Male,No,0,Graduate,No,24040,0,70000,360,0,Semiurban,N
LP104459,Male,Yes,1,Graduate,No,23170,20475,70000,300,1,Semiurban,Y
LP104460,Male,Yes,0,Not Graduate,No,37560,0,70000,360,0,Urban,N
LP104461,Male,Yes,0,Not Graduate,No,86640,0,70000,360,1,Urban,Y
LP104462,Male,Yes,1,Not Graduate,No,148550,0,70000,360,1,Rural,Y
LP104463,Male,No,0,Graduate,No,28460,15361,69100,360,1,Urban,Y
LP104464,Male,No,2,Graduate,No,77310,40411,56600,360,1,Semiurban,Y
LP104465,Male,No,1,Graduate,No,20280,29745,70000,360,1,Urban,Y
LP104466,Male,No,1,Not Graduate,Yes,52450,0,70000,360,1,Urban,Y
LP104467,Male,Yes,0,Graduate,No,21710,29550,58500,360,1,Rural,Y
LP104468,Male,Yes,0,Graduate,No,72740,9219,58400,360,1,Rural,Y
LP104469,Male,No,1,Graduate,No,24090,33296,61000,360,1,Rural,Y
LP104470,Male,Yes,0,Not Graduate,No,157230,25172,70000,360,0,Urban,N
LP104471,Female,Yes,1,Graduate,No,163880,0,62200,360,1,Rural,Y
LP104472,Male,No,0,Graduate,No,43400,8158,58600,360,1,Rural,Y
LP104473,Male,Yes,0,Graduate,No,58330,0,70000,180,1,Rural,Y
LP104474,Male,Yes,0,Not Graduate,No,61620,15756,70000,360,1,Semiurban,Y
LP104475,Male,Yes,1,Graduate,No,35700,7215,67800,360,1,Semiurban,Y
LP104476,Female,Yes,0,Graduate,No,45880,0,70000,360,0,Rural,N
LP104477,Male,No,2,Graduate,No,47090,17418,70000,360,0,Urban,N
LP104478,Male,Yes,1,Graduate,No,60380,0,70000,,,Urban,N
LP104479,Male,Yes,3+,Graduate,No,31320,25371,56000,360,0,Semiurban,N
LP104480,Male,No,0,Graduate,No,23010,17827,66200,360,,Urban,N
LP104481,Female,No,2,Graduate,Yes,33660,0,69900,360,1,Semiurban,Y
LP104482,,No,0,Graduate,No,40290,14485,59600,300,1,Urban,Y
LP104483,Male,No,2,Not Graduate,No,34310,0,67500,360,1,Semiurban,N
LP104484,Male,No,1,Graduate,Yes,52800,13912,60300,180,0,Urban,N
LP104485,Female,Yes,0,Graduate,No,50950,51655,61200,360,0,Urban,N
LP104486,Male,Yes,3+,Not Graduate,Yes,67790,0,70000,360,1,Rural,Y
LP104487,Male,Yes,3+,Graduate,No,61520,27348,70000,480,1,Rural,Y
LP104488,Female,No,2,Graduate,No,29030,0,70000,360,1,Semiurban,Y
LP104489,Male,Yes,1,Not Graduate,No,40990,21571,65200,480,,Urban,N
LP104490,Male,Yes,1,Graduate,No,32760,11297,67200,360,0,Urban,N
LP104491,Female,No,3+,Not Graduate,No,88270,0,70000,360,1,Rural,Y
LP104492,Male,Yes,1,Not Graduate,No,24100,10976,56100,360,1,Rural,N
LP104493,Male,Yes,0,Graduate,No,35320,11768,69800,360,1,Urban,Y
LP104494,Male,Yes,0,Graduate,No,201150,0,70000,360,1,Semiurban,Y
LP104495,Male,Yes,0,Graduate,No,71100,12766,56000,360,1,Urban,Y
LP104496,Male,Yes,0,Not Graduate,Yes,154230,24401,70000,360,0,Urban,N
LP104497,Female,No,2,Not Graduate,No,45020,18923,63500,360,1,Rural,Y
LP104498,Male,Yes,0,Graduate,No,50850,24147,70000,360,1,Urban,Y
LP104499,Male,No,3+,Graduate,No,20860,0,56300,360,1,Rural,Y
LP104500,Male,No,1,Not Graduate,No,53830,30790,70000,360,1,Rural,Y
LP104501,Male,Yes,3+,Graduate,No,84500,18497,70000,360,1,Semiurban,Y
LP104502,Female,Yes,1,Graduate,No,49510,0,61300,360,,Semiurban,N
LP104503,Female,Yes,0,Graduate,No,33130,0,70000,360,1,Semiurban,Y
LP104504,Male,Yes,2,Not Graduate,No,254320,74676,60000,360,1,Semiurban,Y
LP104505,Male,Yes,0,Graduate,No,25560,0,64200,360,1,Urban,Y
LP104506,Male,Yes,0,Graduate,No,19550,21696,57500,360,1,Rural,Y
LP104507,Male,No,3+,Graduate,No,50370,15742,70000,360,1,Rural,Y
LP104508,Male,Yes,0,Graduate,No,319500,0,70000,240,1,Semiurban,Y
LP104509,Male,Yes,0,Graduate,No,19930,0,62000,360,1,Semiurban,Y
LP104510,Female,Yes,1,Graduate,No,49730,0,70000,180,1,Rural,Y
LP104511,Male,Yes,0,Graduate,No,27720,50727,70000,360,1,Semiurban,Y
LP104512,Male,Yes,1,Graduate,No,441570,0,65000,360,0,Rural,N
LP104513,Male,Yes,0,Graduate,,25780,0,56400,360,1,Rural,Y
LP104514,Male,Yes,2,Not Graduate,No,28430,30283,60100,180,1,Urban,Y
LP104515,Male,Yes,0,Not Graduate,No,30580,17594,64200,360,0,Semiurban,N
LP104516,Male,Yes,2,Graduate,No,36820,0,70000,,1,Semiurban,Y
LP104517,Male,Yes,0,Graduate,No,15340,0,63700,360,1,Semiurban,Y
LP104518,Male,Yes,0,Not Graduate,No,132490,11953,70000,360,1,Urban,Y
LP104519,Male,Yes,0,Not Graduate,Yes,29160,42992,70000,360,1,Semiurban,Y
LP104520,Male,Yes,0,Graduate,No,20680,0,69200,360,1,Urban,Y
LP104521,Male,Yes,1,Graduate,No,52490,15294,70000,360,1,Urban,Y
LP104522,Male,No,0,Graduate,Yes,112950,0,70000,360,1,Urban,Y
LP104523,Male,Yes,0,Graduate,No,214650,0,57300,360,1,Semiurban,Y
LP104524,,Yes,1,Graduate,No,42420,0,70000,360,1,Rural,Y
LP104525,Male,No,0,Graduate,No,47060,32322,68300,360,1,Urban,Y
LP104526,Female,Yes,0,Not Graduate,No,109510,0,70000,360,0,Rural,N
LP104527,Male,Yes,0,Not Graduate,No,27640,9429,70000,360,1,Rural,Y
LP104528,Male,Yes,0,Graduate,No,25110,0,70000,360,0,Semiurban,N
LP104529,Male,No,0,Graduate,Yes,137260,38154,66300,360,,Rural,Y
LP104530,Female,Yes,0,Not Graduate,No,19820,8177,63300,360,1,Semiurban,Y
LP104531,Male,Yes,1,Graduate,No,45220,0,70000,360,0,Urban,N
LP104532,Male,Yes,1,Graduate,No,46570,0,70000,360,1,Rural,N
LP104533,Male,Yes,0,Graduate,No,46610,15516,70000,360,,Urban,N
LP104534,Female,Yes,0,Not Graduate,No,34410,22011,70000,360,0,Semiurban,N
LP104535,Male,Yes,0,Not Graduate,Yes,37840,4774,68900,480,1,Urban,N
LP104536,Male,No,0,Graduate,No,32830,0,66800,360,1,Urban,N
LP104537,,Yes,1,Graduate,No,24820,20085,63500,360,1,Urban,N
LP104538,Male,Yes,2,Graduate,No,139510,0,67000,360,1,Rural,Y
LP104539,Male,No,0,Graduate,No,42950,0,67300,180,1,Urban,Y
LP104540,Male,No,0,Graduate,No,110680,0,70000,,1,Rural,Y
LP104541,Male,Yes,0,Graduate,No,55120,0,70000,360,1,Rural,Y
LP104542,Male,Yes,2,Graduate,No,178470,23264,70000,360,0,Rural,N
LP104543,Male,No,0,Graduate,No,47840,0,60800,180,0,Semiurban,N
LP104544,Male,Yes,1,Not Graduate,No,91860,9173,70000,360,1,Urban,Y
LP104545,Female,No,1,Graduate,Yes,45050,0,63500,360,1,Semiurban,Y
LP104546,Male,Yes,1,Graduate,No,76630,25233,63000,360,1,Semiurban,Y
LP104547,Female,No,0,Graduate,No,24080,14075,57200,360,1,Semiurban,Y
LP104548,Male,Yes,0,Not Graduate,No,31880,0,70000,360,1,Urban,N
LP104549,Male,Yes,3+,Graduate,No,56480,31372,60400,360,1,Urban,Y
LP104550,Male,Yes,2,Graduate,No,20780,18686,70000,360,1,Rural,N
LP104551,Male,Yes,1,Graduate,No,26450,8497,68400,480,1,Urban,Y
LP104552,Male,Yes,1,Graduate,,33020,15025,64200,360,1,Urban,Y
LP104553,Male,Yes,0,Graduate,No,108510,23444,62100,360,1,Urban,Y
LP104554,,No,0,Graduate,No,19580,12884,70000,360,1,Urban,Y
LP104555,Male,No,0,Not Graduate,,57650,63301,64700,360,1,Urban,Y
LP104556,Male,Yes,0,Graduate,No,17830,0,61600,360,1,Rural,Y
LP104557,Male,Yes,0,Not Graduate,No,15620,55557,70000,360,1,Urban,Y
LP104558,Male,Yes,3+,Not Graduate,No,43380,0,60300,360,1,Rural,Y
LP104559,Male,Yes,1,Graduate,No,24630,24918,66800,360,1,Rural,Y
LP104560,Male,Yes,0,Graduate,No,11110,18117,70000,360,0,Urban,N
LP104561,Male,Yes,0,Graduate,No,42190,31481,70000,360,,Semiurban,N
LP104562,Female,Yes,2,Graduate,Yes,23070,19034,70000,360,1,Urban,Y
LP104563,Female,Yes,1,Graduate,No,24000,21074,57200,360,1,Urban,Y
LP104564,Male,Yes,0,Graduate,Yes,24330,0,57300,360,1,Rural,Y
LP104565,Male,Yes,0,Not Graduate,No,30300,0,68400,360,1,Rural,N
LP104566,Female,Yes,0,Graduate,No,73500,26723,70000,360,1,Rural,Y
LP104567,Female,No,0,Graduate,No,53570,0,65900,360,,Semiurban,N
LP104568,Female,No,1,Graduate,No,116050,18500,58400,360,1,Rural,Y
LP104569,Male,Yes,,Graduate,No,18970,15105,70000,360,1,Urban,Y
LP104570,Male,Yes,0,Graduate,No,35590,0,70000,360,1,Rural,Y
LP104571,Male,No,3+,Graduate,No,118410,0,70000,480,1,Urban,Y
LP104572,Female,Yes,2,Graduate,No,22070,43525,61600,360,1,Urban,Y
LP104573,Male,,1,Graduate,No,57020,21396,48400,36,1,Rural,Y
LP104574,Male,Yes,1,Graduate,Yes,80330,22603,70000,360,,Urban,N
LP104575,Female,Yes,,Graduate,Yes,43370,17513,59500,180,1,Rural,Y
LP104576,Male,No,0,Graduate,No,63140,34908,70000,360,1,Semiurban,Y
LP104577,Male,Yes,0,Graduate,No,27470,0,63400,180,1,Rural,Y
LP104578,Female,Yes,0,Graduate,No,20100,16007,66600,360,1,Semiurban,Y
LP104579,Male,Yes,0,Graduate,No,82660,17404,70000,360,0,Rural,N
LP104580,Male,Yes,0,Graduate,No,280700,13742,70000,360,1,Semiurban,Y
LP104581,Female,Yes,0,Graduate,No,35710,0,58300,360,1,Semiurban,Y
LP104582,Male,Yes,2,Graduate,No,37370,0,56300,360,1,Semiurban,Y
LP104583,Male,Yes,0,Graduate,No,53330,4696,70000,360,1,Semiurban,Y
LP104584,Male,Yes,0,Graduate,No,92830,0,57200,360,1,Urban,Y
LP104585,Male,Yes,0,Graduate,No,40040,37147,70000,360,1,Rural,Y
LP104586,Male,No,0,Graduate,No,29170,5864,70000,360,0,Semiurban,N
LP104587,Male,No,0,Graduate,No,48120,0,63100,360,1,Urban,Y
LP104588,Male,No,0,Graduate,No,27350,0,70000,360,1,Urban,Y
LP104589,Male,Yes,1,Graduate,No,21310,0,64500,360,1,Semiurban,Y
LP104590,Male,Yes,3+,Not Graduate,No,27490,0,59500,360,1,Urban,N
LP104591,Male,No,1,Graduate,No,33500,12578,70000,360,1,Semiurban,Y
LP104592,Male,Yes,2,Graduate,No,13490,30972,67300,360,0,Semiurban,N
LP104593,Male,Yes,3+,Graduate,No,64610,0,70000,360,0,Urban,N
LP104594,Male,Yes,2,Graduate,No,48810,9136,70000,360,,Urban,N
LP104595,Male,No,0,Graduate,No,33250,18010,70000,360,1,Semiurban,Y
LP104596,Male,Yes,3+,Graduate,No,47660,0,70000,360,1,Urban,Y
LP104597,Male,Yes,3+,Graduate,No,49180,11639,67000,360,1,Semiurban,Y
LP104598,Male,No,2,Not Graduate,No,37770,23788,70000,360,1,Semiurban,Y
LP104599,Male,Yes,0,Not Graduate,No,70100,27592,58600,360,1,Urban,N
LP104600,Male,Yes,0,Graduate,No,51930,19013,70000,240,0,Urban,N
LP104601,Male,Yes,2,Graduate,,68680,23120,70000,360,1,Semiurban,Y
LP104602,Female,Yes,3+,Graduate,No,24710,41966,70000,360,1,Urban,Y
LP104603,Male,Yes,1,Graduate,No,49840,13860,56900,360,,Semiurban,N
LP104604,Male,Yes,1,Graduate,No,29340,21602,63600,360,1,Urban,Y
LP104605,Female,No,0,Graduate,No,44840,0,70000,360,,Rural,N
LP104606,Male,Yes,0,Graduate,No,39780,21794,57300,360,1,Rural,Y
LP104607,Male,No,0,Graduate,Yes,370480,34390,70000,360,0,Urban,N
LP104608,Female,No,0,Not Graduate,Yes,39670,0,58000,360,1,Urban,N
LP104609,,Yes,2,Not Graduate,No,235000,9731,70000,360,1,Urban,Y
LP104610,Male,Yes,0,Not Graduate,No,43540,53539,70000,,0,Semiurban,N
LP104611,Male,Yes,0,Not Graduate,No,33000,10873,70000,360,1,Urban,N
LP104612,Male,Yes,0,Not Graduate,No,90330,9403,59400,360,1,Semiurban,Y
LP104613,Male,Yes,0,Not Graduate,No,25570,14476,68100,360,1,Urban,N
LP104614,Male,Yes,0,Graduate,No,19340,0,70000,360,,Urban,N
LP104615,Male,No,0,Graduate,Yes,36660,31069,70000,360,1,Semiurban,Y
LP104616,Male,Yes,3+,Not Graduate,No,24190,44988,70000,180,1,Semiurban,Y
LP104617,Male,No,0,Graduate,No,181500,33555,70000,360,1,Rural,Y
LP104618,Male,No,0,Graduate,No,27080,30191,70000,360,0,Urban,N
LP104619,Male,No,,Not Graduate,No,22270,0,59100,360,1,Rural,N
LP104620,Male,Yes,0,Graduate,No,54340,20044,70000,360,1,Semiurban,Y
LP104621,Male,No,0,Graduate,No,46700,8931,56800,360,0,Rural,N
LP104622,Female,No,0,Graduate,No,78080,0,70000,480,1,Urban,Y
LP104623,,Yes,0,Graduate,No,47630,10235,70000,360,1,Semiurban,Y
LP104624,Female,Yes,2,Graduate,No,44840,0,70000,360,1,Semiurban,Y
LP104625,Male,Yes,0,Graduate,No,19680,0,26900,84,,Urban,N
LP104626,Male,Yes,1,Graduate,No,53330,8631,56300,360,0,Urban,N
LP104627,Female,No,2,Graduate,No,46680,26317,70000,360,1,Urban,Y
LP104628,Male,Yes,1,Graduate,No,26600,0,70000,360,1,Rural,N
LP104629,Male,Yes,0,Graduate,No,47310,0,62100,360,1,Semiurban,Y
LP104630,Male,Yes,2,Graduate,No,40930,13086,56200,180,1,Semiurban,Y
LP104631,Male,No,0,Graduate,No,23120,0,65500,360,,Urban,N
LP104632,Male,Yes,3+,Not Graduate,No,15050,22301,68600,360,1,Rural,N
LP104633,Male,Yes,2,Graduate,No,18000,0,59900,360,1,Semiurban,Y
LP104634,Male,Yes,3+,Graduate,No,38000,0,59600,360,1,Urban,Y
LP104635,Male,No,3+,Graduate,No,32330,27175,56100,360,1,Semiurban,Y
LP104636,Male,No,1,Graduate,No,31780,14838,70000,360,1,Urban,Y
LP104637,Male,Yes,1,Graduate,No,50610,0,65500,360,1,Semiurban,Y
LP104638,Male,Yes,0,Graduate,No,163340,0,70000,360,1,Semiurban,Y
LP104639,Male,No,,Graduate,No,161500,23960,58100,360,1,Semiurban,Y
LP104640,Male,No,0,Graduate,No,18240,28471,70000,180,1,Urban,N
LP104641,Male,Yes,0,Graduate,Yes,47960,0,70000,360,1,Urban,Y
LP104642,Male,Yes,0,Graduate,No,23040,15617,69300,480,1,Semiurban,Y
LP104643,Male,Yes,0,Graduate,No,35770,0,70000,360,1,Rural,Y
LP104644,Male,Yes,0,Graduate,No,34270,0,70000,180,1,Semiurban,Y
LP104645,Male,Yes,0,Graduate,No,42310,42677,70000,360,1,Semiurban,Y
LP104646,Male,Yes,1,Not Graduate,No,59240,8228,70000,360,0,Rural,N
LP104647,Male,Yes,0,Graduate,Yes,194040,40133,70000,360,1,Semiurban,Y
